407	PUSHBUTTON ALLUMINIUM ON/OFF	Unknown	Washing Machine	0
408	BLANKING PLATE (75X21) - SHINYBLACK	Unknown	Freezer	0
409	PLINTH (DRAIN) 594X72X75 SHINYBLACK	Unknown	Refrigerator	0
410	PUSHBUTTON ALLUMINIUM ON/OFF PCOM	Unknown	Washing Machine	0
411	OPTION BUTTONS (4) ALLUMINIUM	Unknown	Washing Machine	0
412	PUSHBUTTON WHITE PW START/PAUSE USA	Unknown	Washing Machine	0
413	KNOB BURNERS 6MM	Knob / Button	Unknown	1
414	HINGE SURROUND PW UPPER LEFT DOOR	Hinge	Unknown	1
415	LOWER DRAWER FREEZER	Drawer	Freezer	1
416	TRIM	Unknown	Refrigerator	0
417	SPIN SPEED PUSHBUTTON WHITE PW ARWF	Unknown	Washing Machine	0
418	TEMPERATURE PUSHBUTTON WHITE PW	Unknown	Washing Machine	0
419	TRAY	Unknown	Unknown	0
420	BUTTON ON/OFF	Knob / Button	Unknown	1
421	LOCKING DOOR	Unknown	Oven	0
422	BASKET HANDLE	Handle	Refrigerator	1
423	DRAWER HANDLE AQ PRA28 AUS	Detergent Drawer	Washing Machine	1
424	FREEZER FLAP PW 414X205X25MM	Unknown	Freezer	0
425	FRAME PMF40SF	Unknown	Oven	0
426	PANEL DRAWER-WXH 429X155 (TRANSPARENT)	Detergent Drawer	Unknown	1
427	LAMP COVER LEFT	External cover	Refrigerator	1
428	UPPER SHELF	Unknown	Refrigerator	0
429	PUSHBUTTON WHITE PW ON/OFF ARSF	Unknown	Washing Machine	0
430	SIDE FILLER STRIP-PVC ADHESIVE 1856MM WH	Unknown	Refrigerator	0
431	DRAWER HANDLE PRA28 LF (RU) LCD	Detergent Drawer	Washing Machine	1
432	RUNNER DRAWER/CHILLER-RH 310X50 RH PW	Detergent Drawer	Unknown	1
433	KNOB ASSY SOF.	Knob / Button	Unknown	1
434	BOTTLE SHELF	Unknown	Refrigerator	0
435	DEVIATOR AIR LUCE 2010	Unknown	Oven	0
436	KNOB DISC -FOR MINUTE MINDER BLACK	Knob / Button	Cooker Hood	1
437	FRONT BASE MOULDING (DRAIN) 594X72X75 SV	Unknown	Refrigerator	0
438	LIGHT BOX (DUAL LIGHT)	Electrical box 	Unknown	1
439	HANDLE PLUG INOX	Handle	Unknown	1
440	Ceiling Light Fixture	Unknown	Unknown	0
441	SALT CAP	Cap rod suspension	Dishwasher	1
442	BLANKING PLUG (74X20) - SILVER NO H	Unknown	Freezer	0
443	DISPENSER TRAY	Unknown	Refrigerator	0
444	SPACER P.I.TV751 - 8mm	Spacer	Unknown	1
445	HOB FIXING (KIT)	Unknown	Hob	0
446	GRAB HANDLE IX/BK	Handle	Microwave	1
447	CRISPER BIN COMPLETE PW	Unknown	Refrigerator	0
448	COVER HOLDER MOTIVA INOX	External cover	Refrigerator	1
449	BASKET HANDLE	Handle	Dishwasher	1
450	CONTROL PANEL	Control pannel box	Microwave	1
451	PUSH BUTTON SILVER 423C (H=5,5+7,7 MM)	Knob / Button	Freezer	1
452	HEAD PANEL HOLE COVER BLACK (HOLE)	External cover	Refrigerator	1
453	HEAD PANEL HOLE COVER BLACK (NO HOLE)	External cover	Refrigerator	1
454	FREEZER DRAWER (240mm) TT60 PW	Drawer	Freezer	1
455	BUTTONS COVER PW 12MM	External cover	Unknown	1
456	HANDLE PLUG INOX	Handle	Refrigerator	1
457	PUSHBUTTON HEAT BUTTON	Knob / Button	Unknown	1
458	BOTTLE SHELF BIG 500X104(NEUTRO)	Unknown	Refrigerator	0
459	GRAB HANDLE H/A P.W	Handle	Unknown	1
460	GRAB HANDLE H/A INOX	Handle	Unknown	1
461	GRAB HANDLE AV H/A	Handle	Unknown	1
462	LID BLACK	Internal Lid	Unknown	1
463	CHILLER SLIDE LEFT	Unknown	Refrigerator	0
464	KICKSTRIP PW 700X62X8	Unknown	Unknown	0
465	BUTTON PROGRAMS (P)	Knob / Button	Unknown	1
466	SLIDE LEFT	Unknown	Oven	0
467	GRAB HANDLE GRANITE	Handle	Unknown	1
468	OPTION KNOB PW FUTURA	Knob / Button	Washing Machine	1
469	RUNNER CHILLER DRAWER RIGHT NF PW	Detergent Drawer	Unknown	1
470	GRAB HANDLE PW	Handle	Unknown	1
471	GRAB HANDLE GRANITE	Handle	Unknown	1
472	GRAB HANDLE H/A AVENA	Handle	Unknown	1
473	KICKSTRIP 4D PW 700X48X41 RIGHT	Unknown	Unknown	0
474	VERTICAL ZONE ASSEMBLY GREY	Unknown	Dishwasher	0
475	CONTROL PANEL FIMS73JKC.AIX(UK)	Control pannel box	Oven	1
476	CONTROL PANEL FIMS53JK.AIX(UK)	Control pannel box	Oven	1
477	GRAB HANDLE SILV	Handle	Unknown	1
478	LAMP HOLDER	Unknown	Refrigerator	0
479	KNOB POTENTIOMETER	Knob / Button	Cooker Hood	1
480	TOP DRAWER FZ 551x212 PW	Detergent Drawer	Unknown	1
481	GRAB HANDLE H/A BLACK	Handle	Unknown	1
482	LAMP COVER CB60	External cover	Unknown	1
483	REAR PANEL WHITE PW MANISA	Panel	Washing Machine	1
484	MAIN DRAWER WHITE NEW CB 55 FZ	Drawer	Freezer	1
485	FREEZER FLAP UPPER (414X162X25) - WHITE	Unknown	Freezer	0
486	CLAMP HEATING ELEMENT	Unknown	Washing Machine	0
487	DRUM LIFTER LOW	Drum beater	Washing Machine	1
488	FRAME INNER	Unknown	Washing Machine	0
489	SOAP DISPENSER CPL.	Unknown	Washing Machine	0
490	FLAP ROUND GW	Unknown	Washing Machine	0
491	HOLDER RFI	Unknown	Washing Machine	0
492	TAB BUTTON BOX LIGHT CB 60	Electrical box 	Refrigerator	1
493	Cover hinge	Unknown	Freezer	0
494	Cover multiflow lower	External cover	Unknown	1
495	Lever ice black	Unknown	Unknown	0
496	Ring counterface	Ring nut	Washing Machine	1
497	Cover GW	Unknown	Freezer	0
498	Cover f. lamp right milky	Unknown	Freezer	0
499	GRAB HANDLE	Handle	Refrigerator	1
500	Cam 3 C. incl. adapter	CAM	Washing Machine	1
501	Wheel basket upper (set)wh	Basket wheel	Dishwasher	2
502	CONNECTION HOB AMC874; OVEN 94	Unknown	Oven	0
503	Cover hinge right	Hinge	Dishwasher	1
504	Cover lamp	External cover	Unknown	1
505	Panel control cpl.	Control pannel box	Cooker Hood	1
506	Cover	External cover	Cooker Hood	1
507	Lever microswitch	Unknown	Unknown	0
508	FLAT MOUNTING BRACKET	Unknown	Other	0
509	CORNER MOUNTING BRACKET	Unknown	Other	0
510	Drawer lower highly transparent	Drawer	Freezer	1
511	Housing G0 IPC unit	Unknown	Unknown	0
512	Cover rear Sliding base	External cover	Dishwasher	1
513	Control box	Control pannel box	Dishwasher	2
514	Reg.dosage	Unknown	Dishwasher	0
515	Spray pump	Arm Spray Nozzle	Dishwasher	1
516	Floater	Unknown	Dishwasher	0
517	Cover Control box	Control pannel box	Dishwasher	2
518	Holder Wheel basket	Basket wheel	Dishwasher	2
519	Funnel salt	Unknown	Dishwasher	0
520	Cover Monoblock	External cover	Dishwasher	1
521	Panel control	Control pannel box	Unknown	1
522	Cover	External cover	Cooker Hood	1
523	Panel outer	Panel	Unknown	1
524	Panel	Panel	Unknown	1
525	Nameplate WHIRLPOOL	Unknown	Refrigerator	0
526	Cap Swinging Cap cpl. RED EMPIRE	Cap rod suspension	Dishwasher	1
527	Cover sieve hybrid grey IKEA	External cover	Dishwasher	1
528	Cap front grey IKEA	Cap rod suspension	Dishwasher	1
529	Wheel basket cpl. grey IKEA	Basket wheel	Dishwasher	2
530	Dispenser	Unknown	Washing Machine	0
531	Guide light WH VBL	Air guide	Unknown	1
532	Holder heater	Unknown	Water Heater	0
533	Panel	Panel	Oven	1
534	Light guide	Water guide	Washing Machine	1
535	Push button Start + Delay	Knob / Button	Washing Machine	1
536	Push button options	Knob / Button	Washing Machine	1
537	Push button start delay	Knob / Button	Washing Machine	1
538	Push button options	Knob / Button	Washing Machine	1
539	Handle door silver	Handle	Washing Machine	1
540	CONTROL PANEL+HANDLE OMNIA U1 CORE WP	Handle	Washing Machine	1
541	Lever	Unknown	Dishwasher	0
542	Control panel ADG 151/1	Control pannel box	Dishwasher	1
543	Bushing	Unknown	Dishwasher	0
544	Insert Cutlery	Unknown	Dishwasher	0
545	Support plate	Select support	Dishwasher	1
546	Flap printed Shock Freeze	Unknown	Refrigerator	0
547	Housing upper channel	Unknown	Freezer	0
548	Button Start BK VBL TS GW	Knob / Button	Washing Machine	1
549	Tank STEAMER MYST	Unknown	Washing Machine	0
550	Swab	Unknown	Refrigerator	0
551	Rack	Unknown	Refrigerator	0
552	Cover shelf chil.	External cover	Refrigerator	1
553	Nameplate Whirlpool	Unknown	Refrigerator	0
554	Handle door refriger.	Handle	Refrigerator	1
555	Heating chamber SS	Unknown	Washing Machine	0
556	Button Start EBL	Knob / Button	Washing Machine	1
557	Bracket Sensor	Bracket / support	Washing Machine	1
558	Button Start EBL silver	Knob / Button	Washing Machine	1
559	Button GW	Knob / Button	Washing Machine	1
560	Knob start delay WH VBL GW	Knob / Button	Washing Machine	1
561	Strain relief	Unknown	Unknown	0
562	Switch lever Doorswitch	Unknown	Unknown	0
563	Protec,el.parts	Unknown	Washing Machine	0
564	Cover blower	External cover	Unknown	1
565	Floater	Unknown	Washing Machine	0
566	BALL	Unknown	Unknown	0
567	Cover water switch	Unknown	Water Heater	0
568	Push button	Knob / Button	Washing Machine	1
569	Button GW	Knob / Button	Washing Machine	1
570	Insert panel ET WP printed	Panel	Refrigerator	1
571	Insert panel PRINTED	Panel	Freezer	1
572	ICE CUBE DISTRIBUTOR LEVER	Unknown	Refrigerator	0
573	Drawer big Transparent	Drawer	Freezer	1
574	COVER FOR ICE-MAKER PIPE	External cover	Refrigerator	1
575	Insert black WP printed	Unknown	Freezer	0
576	Lampholder	Unknown	Refrigerator	0
577	Holder Lamp kit (Admiral)	Unknown	Freezer	0
578	Cover blower white	External cover	Refrigerator	1
579	FLAP	Unknown	Freezer	0
580	BLADE ICE	Arm Spray / blade	Unknown	1
581	Bottle shelf printed,00155	Unknown	Refrigerator	0
582	Guide left	Guide	Refrigerator	1
583	Guide right	Guide	Refrigerator	1
584	Control panel set NF	Control pannel box	Refrigerator	1
585	THREADED BUSH FIXING BLADE ICE	Unknown	Freezer	0
586	Dispenser assy non-rotating	Unknown	Refrigerator	0
587	User board NF,Fresh Control	Control pannel box	Unknown	1
588	Control panel assembly KA	Control pannel box	Oven	1
589	Control panel WH	Control pannel box	Unknown	1
590	Knob	Knob / Button	Cooker Hood	1
591	Collar	Unknown	Oven	0
592	Holder lamp assembly	Unknown	Oven	0
593	Collar	Unknown	Oven	0
594	Clamp ring	Unknown	Oven	0
595	Panel control 550 black Mini2 VZ	Control pannel box	Cooker Hood	1
596	Panel control 550 white Mini2 VZ	Control pannel box	Cooker Hood	1
597	Spider	Unknown	Microwave	0
598	Light guide 4 OPTIONS-noRPM	Water guide	Washing Machine	1
599	Cam SC1 plastic support	Bracket / support	Washing Machine	1
600	Lever SC1	Unknown	Washing Machine	0
601	Cam SC1 metal support	Bracket / support	Washing Machine	1
602	Light guide 2 Opt. left	Water guide	Washing Machine	1
603	DRUM LIFTER	Drum beater	Washing Machine	1
604	Light guide PR.FLOW-START/RST	Water guide	Washing Machine	1
605	Light guide 3 Opt. left	Water guide	Washing Machine	1
606	Light guide	Water guide	Washing Machine	1
607	Cam ALPHA 4ch metal support	Bracket / support	Washing Machine	1
608	Clamp heating element	Unknown	Washing Machine	0
609	Drip tray assy	Unknown	Washing Machine	0
610	Frame inner	Unknown	Washing Machine	0
611	Support lever metal	Bracket / support	Washing Machine	1
612	Drum lifter	Drum beater	Washing Machine	1
613	Trolley kit front	Unknown	Washing Machine	0
614	Light guide PR.FLOW-FULL	Water guide	Washing Machine	1
615	Light guide 4 Opt.	Water guide	Washing Machine	1
616	Frame inner	Unknown	Washing Machine	0
617	Cam A1/A2	CAM	Washing Machine	1
618	Bushing	Unknown	Refrigerator	0
619	Rail telescopic right	Unknown	Freezer	0
620	Rail telescopic left	Unknown	Freezer	0
621	Flap freezer highly transparent	Unknown	Freezer	0
622	Insert printed	Unknown	Freezer	0
623	Control panel cpl GW Hercules A+	Control pannel box	Freezer	1
624	Insert light guide	Air guide	Unknown	1
625	Stop door left white, GW	Unknown	Unknown	0
626	Cover I	External cover	Refrigerator	1
627	Handle anodized aluminium	Knob/Handle support	Freezer	1
628	Rail right assy	Unknown	Freezer	0
629	Rail left assy	Unknown	Freezer	0
630	Cover multif. channel 2.0	External cover	Refrigerator	1
631	Cover multif. channel 1.8	External cover	Refrigerator	1
632	Control panel ADG 6570 SD IX	Control pannel box	Dishwasher	1
633	Control panel with inlay FD	Control pannel box	Dishwasher	1
634	Control panel console with insert	Control pannel box	Dishwasher	1
635	Control panel with inlay compl. FD	Control pannel box	Dishwasher	1
636	Control panel compl.	Control pannel box	Dishwasher	1
637	Control panel with inlay compl.	Control pannel box	Dishwasher	1
638	Control panel with inlay compl. FD	Control pannel box	Dishwasher	1
639	Control panel panel with inlay FD	Control pannel box	Dishwasher	1
640	Control panel ADL 355 IX	Control pannel box	Dishwasher	1
641	Control panel with insert compl.	Control pannel box	Dishwasher	1
642	Control panel printed ADP 6342 A+ PC WH	Control pannel box	Dishwasher	1
643	Control panel with inlay compl. FD	Control pannel box	Dishwasher	1
644	Control panel with inlay compl.	Control pannel box	Dishwasher	1
645	Control panel with insert compl.	Control pannel box	Dishwasher	1
646	Control panel with insert compl.	Control pannel box	Dishwasher	1
647	Control panel with inlay compl. FD	Control pannel box	Dishwasher	1
648	Control panel ADPU 602 WH	Control pannel box	Dishwasher	1
649	Control panel with inlay compl.	Control pannel box	Dishwasher	1
650	Control panel with inlay compl.	Control pannel box	Dishwasher	1
651	Control panel with inlay compl.	Control pannel box	Dishwasher	1
652	Control panel ADP 8453 A++ PC 6SIX	Control pannel box	Dishwasher	1
653	Control panel with insert compl.	Control pannel box	Dishwasher	1
654	Control panel compl. FD	Control pannel box	Dishwasher	1
655	Control panel with insert compl.	Control pannel box	Dishwasher	1
656	Control panel ADP 8797 A++ PC 6SIX	Control pannel box	Dishwasher	1
657	Control panel with inlay compl.	Control pannel box	Dishwasher	1
658	Control panel with insert compl.	Control pannel box	Dishwasher	1
659	Control panel with inlay compl.	Control pannel box	Dishwasher	1
660	Control panel with inlay compl. FD	Control pannel box	Dishwasher	1
661	Control panel with inlay VBL CORE+ BK	Control pannel box	Dishwasher	1
662	Control panel printed ADP 8773 A++PC6SWH	Control pannel box	Dishwasher	1
663	Control panel ADP 8070 IX	Control pannel box	Dishwasher	1
664	Control panel with insert	Control pannel box	Dishwasher	1
665	Control panel with insert compl.	Control pannel box	Dishwasher	1
666	Control panel with inlay compl. FD	Control pannel box	Dishwasher	1
667	Control panel compl.	Control pannel box	Dishwasher	1
668	Control panel with insert compl.	Control pannel box	Dishwasher	1
669	Control panel panel with inlay FD	Control pannel box	Dishwasher	1
670	Control panel with insert	Control pannel box	Dishwasher	1
671	Control panel with insert	Control pannel box	Dishwasher	1
672	control panel GSFP 81312 TR A++ IN	Control pannel box	Dishwasher	1
673	control panel with inlay compl.	Control pannel box	Dishwasher	1
674	Control panel with insert FD	Control pannel box	Dishwasher	1
675	Control panel ADPL 7470 WH	Control pannel box	Dishwasher	1
676	Control panel with inlay compl. FD	Control pannel box	Dishwasher	1
677	Control panel ADPU7653 A+ PCTR6SWH	Control pannel box	Dishwasher	1
678	Control panel with inlay compl. FD	Control pannel box	Dishwasher	1
679	Control panel with inlay	Control pannel box	Dishwasher	1
680	Control panel with insert	Control pannel box	Dishwasher	1
681	Control panel panel with inlay FD	Control pannel box	Dishwasher	1
682	Control panel with insert compl.	Control pannel box	Dishwasher	1
683	Control panel with insert compl.	Control pannel box	Dishwasher	1
684	Control panel with inlay compl.	Control pannel box	Dishwasher	1
685	Control panel printed FD	Control pannel box	Dishwasher	1
686	Panel control ADP 8688 A+TR PC6SWH	Control pannel box	Dishwasher	1
687	Control panel with inlay compl.	Control pannel box	Dishwasher	1
688	Control panel with inlay compl.ADG8542FD	Control pannel box	Dishwasher	1
689	Control panel with inlay compl.	Control pannel box	Dishwasher	1
690	Control panel ADP 7570 IX	Control pannel box	Dishwasher	1
691	Control panel with inlay cpl. FD	Control pannel box	Dishwasher	1
692	Control panel ADP 8698 A+ 6S IX	Control pannel box	Dishwasher	1
693	Control panel with inlay cpl.	Control pannel box	Dishwasher	1
694	Control panel ADPL 9874 IX	Control pannel box	Dishwasher	1
695	Control panel with inlay compl.	Control pannel box	Dishwasher	1
696	Control panel with inlay compl.	Control pannel box	Dishwasher	1
697	Control panel with insert GSXK 8224A2	Control pannel box	Dishwasher	1
698	Control panel with inlay compl.	Control pannel box	Dishwasher	1
699	Cover rear grey	External cover	Oven	1
700	Knob NB	Knob / Button	Cooker Hood	1
701	Chamber expand. long	Unknown	Washing Machine	0
702	Knob potentiom. 1000 GW	Knob / Button	Washing Machine	1
703	Guide,light OPT BK07MIDSMW	Water guide	Washing Machine	1
704	Steam hose Exhaust chamber	Hose	Washing Machine	1
705	Control panel + handle drawer	Detergent Drawer	Washing Machine	1
706	Cam 4 C. incl. adapter WH	CAM	Washing Machine	1
707	Fastener f. Inlay	Unknown	Washing Machine	0
708	Trim Shelf front white 417 mm	Unknown	Freezer	0
709	Bushing	Unknown	Freezer	0
710	Button interface right	Knob / Button	Unknown	1
711	Button user board.	Knob / Button	Refrigerator	1
712	Bushing Kit left side black	Unknown	Unknown	0
713	Button interface left	Knob / Button	Washing Machine	1
714	Insert.	Unknown	Refrigerator	0
715	Bushing	Unknown	Unknown	0
716	Cover	External cover	Unknown	1
717	D7750603 GRILLE, SUMP (WHITE)	Unknown	Refrigerator	0
718	Door handle assy GVBL	Handle	Refrigerator	1
719	Tool bit triangle.	Unknown	Cooker Hood	0
720	Fixation Base	Unknown	Dishwasher	0
721	Meat probe assembly	Unknown	Oven	0
722	BUSHING	Unknown	Refrigerator	0
723	Chamber,expand.	Unknown	Washing Machine	0
724	Reg.dosage	Unknown	Dishwasher	0
725	Heating chamber STEAM,MYST*	Unknown	Washing Machine	0
726	HEATING CHAMBER	Unknown	Unknown	0
727	Capacitor 4?ºF - 450V - 6?ºm dielectric	Unknown	Unknown	0
728	Cap	Cap rod suspension	Dishwasher	1
729	Cap ,air trap	Cap rod suspension	Dishwasher	1
730	Suction pipe	Unknown	Unknown	0
731	Cover LIGHT	External cover	Oven	1
732	Cover housing	Unknown	Freezer	0
733	Front cover evaporator	Unknown	Freezer	0
734	Switch cap	Unknown	Refrigerator	0
735	Cover pilot lamp	External cover	Washing Machine	1
736	Trim ornamental right WH	Unknown	Dishwasher	0
737	Trim ornamental lower WH	Unknown	Dishwasher	0
738	Trim ornamental left WH	Unknown	Dishwasher	0
739	Air diffuser set	Air guide	Freezer	1
740	Dispenser	Unknown	Washing Machine	0
741	Stop door GW right FHD	Unknown	Refrigerator	0
742	Stop door right white, GW.	Unknown	Unknown	0
743	Flap front FFC drawer	Drawer	Freezer	1
744	Floater system cpl. 6 kg, white	Unknown	Unknown	0
745	Lens lens (yellow)	Unknown	Oven	0
746	Blower wheel	Wheel	Washing Machine	1
747	Guide	Unknown	Dishwasher	0
748	Rail drawer left	Unknown	Oven	0
749	Rail drawer right	Unknown	Oven	0
750	Guide food class	Unknown	Microwave	0
751	Guide light BGW-single	Water guide	Washing Machine	1
752	Insert mirror look, printed	Unknown	Freezer	0
753	Sleeve	Unknown	Refrigerator	0
754	Insert panel printed A+	Panel	Unknown	1
755	Insert panel printed for IKEA	Panel	Freezer	1
756	HANDLE	Handle	Dishwasher	1
757	Handle looking	Handle	Unknown	1
758	Knob	Knob / Button	Cooker Hood	1
759	Panel control	Control pannel box	Cooker Hood	1
760	Control panel 197 NAV IXL FT STEAM	Control pannel box	Cooker Hood	1
761	Control panel 648 FT NAV BK OMI	Control pannel box	Cooker Hood	1
762	Panel control AGD429 FullTouch KA/IX SER	Control pannel box	Cooker Hood	1
763	Panel control AMT036IX OMI SERVICE	Control pannel box	Cooker Hood	1
764	Panel control AMW 447 IK IN SERVICE	Control pannel box	Microwave	1
765	Control panel with insert	Control pannel box	Dishwasher	1
766	Control panel DW 100 S	Control pannel box	Dishwasher	1
767	Control panel GMX 5997	Control pannel box	Dishwasher	1
768	Control panel IX WP MINI2 MWO	Control pannel box	Microwave	1
769	Panel control LG FHD	Control pannel box	Refrigerator	1
770	control panel assembly	Control pannel box	Cooker Hood	1
771	Control panel assembly	Control pannel box	Oven	1
772	Control panel NA	Control pannel box	Cooker Hood	1
773	Control panel SI WP MINI2 MWO	Control pannel box	Microwave	1
774	Control panel SL	Control pannel box	Microwave	1
775	Bottle shelf printed,2-LITRE BALC	Unknown	Freezer	0
776	Bottle shelf printed Wh	Unknown	Freezer	0
777	Holder lamp	Unknown	Unknown	0
778	Holder lamp	Unknown	Refrigerator	0
779	Holder lamp	Unknown	Refrigerator	0
780	Holder lamp complete Bauknecht 07	Unknown	Refrigerator	0
781	Light level	Unknown	Freezer	0
782	Air regulator damper complete	Air guide	Freezer	1
783	Wheel,basket lower wh	Basket wheel	Dishwasher	2
784	Wheel,basket; lower gr	Basket wheel	Dishwasher	2
785	Wheel D 24	Wheel	Refrigerator	1
786	BOITIER OMEGA RAST 5	Unknown	Washing Machine	0
787	BOITIER OMEGA RAST 2,5	Unknown	Washing Machine	0
788	Siphon; GW	Unknown	Washing Machine	0
789	Flap non-return non-return	Unknown	Dishwasher	0
790	Damper f. Shock absorber	Unknown	Washing Machine	0
791	Grid support right	Select support	Oven	1
792	Grid support right	Select support	Oven	1
793	Grid support left	Select support	Oven	1
794	Holder BABY BOTTLE	Unknown	Microwave	0
795	Button Start Siemens GW	Knob / Button	Washing Machine	1
796	Push button Plus; temp. + VBL WH GW	Knob / Button	Washing Machine	1
797	Push button temp. - VBL WH GW	Knob / Button	Washing Machine	1
798	Push button WH VBL WH VBL	Knob / Button	Washing Machine	1
799	Plinth	Unknown	Refrigerator	0
800	DOOR STOP BUSH LH /CE-W	Bush	Refrigerator	1
801	Heating chamber	Unknown	Unknown	0
802	Housing spray pump	Arm Spray Nozzle	Dishwasher	1
803	Stop door (grey)	Unknown	Freezer	0
804	Collar	Unknown	Microwave	0
805	Insert panel A+,printed	Panel	Unknown	1
806	Knob	Knob / Button	Cooker Hood	1
807	Knob selector 10 positions	Knob / Button	Cooker Hood	1
808	Control panel	Control pannel box	Cooker Hood	1
809	Control panel ADPU 8783 A++PC 6SWH	Control pannel box	Dishwasher	1
810	Control panel ADPY 3330 WH	Control pannel box	Dishwasher	1
811	Control panel printed ADP 5300 WH	Control pannel box	Dishwasher	1
812	Control panel printed ADP6342 A+WH	Control pannel box	Dishwasher	1
813	Control panel panel with inlay FD	Control pannel box	Dishwasher	1
814	Control panel with insert	Control pannel box	Dishwasher	1
815	Control panel GSI Platinum 4 PT	Control pannel box	Dishwasher	1
816	Control panel IX	Control pannel box	Cooker Hood	1
817	Control panel assembly	Control pannel box	Oven	1
818	Control panel assembly	Control pannel box	Cooker Hood	1
819	Control panel assembly	Control pannel box	Cooker Hood	1
820	control panel assembly	Control pannel box	Cooker Hood	1
821	Control panel assembly	Control pannel box	Cooker Hood	1
822	Control panel assembly EW	Control pannel box	Oven	1
823	Panel control black EUMHC G/C MiBi	Control pannel box	Cooker Hood	1
824	Trim ornamental right INOX	Unknown	Dishwasher	0
825	Wheel	Wheel	Freezer	1
826	roller gourmet box	Electrical box 	Refrigerator	1
827	Flap IK 00160	Unknown	Refrigerator	0
828	Stopper square, black	Unknown	Freezer	0
829	Button Start BK VBL TS	Knob / Button	Washing Machine	1
830	Button	Knob / Button	Cooker Hood	1
831	Push button	Knob / Button	Dishwasher	1
832	DOOR STOP BUSH RH -/CE CREMA	Bush	Refrigerator	1
833	Cap	Unknown	Refrigerator	0
834	Cover , latch shield	External cover	Dishwasher	1
835	Cover LG right FHD	External cover	Refrigerator	1
836	Trim ornamental lower BK	Unknown	Dishwasher	0
837	Air guide	Air guide	Refrigerator	2
838	Trim door shelf	Unknown	Refrigerator	0
839	Knob	Knob / Button	Oven	1
840	Control panel	Control pannel box	Cooker Hood	1
841	control panel set,AKO BOARD	Control pannel box	Refrigerator	1
842	Control panel with insert	Control pannel box	Dishwasher	1
843	Control panel kompl.	Control pannel box	Dishwasher	1
844	Control panel assy GW+switch	Control pannel box	Refrigerator	1
845	Control panel + support IX	Control pannel box	Cooker Hood	1
846	Control panel with insert compl.	Control pannel box	Dishwasher	1
847	Control panel printed MDW 0713 AGW	Control pannel box	Dishwasher	1
848	Control panel FD compl.	Control pannel box	Dishwasher	1
849	Control panel IN	Control pannel box	Dishwasher	1
850	Control panel IX	Control pannel box	Cooker Hood	1
851	Control panel IX	Control pannel box	Cooker Hood	1
852	Control panel assembly IX	Control pannel box	Cooker Hood	1
853	Control panel assembly	Control pannel box	Cooker Hood	1
854	Control panel assembly	Control pannel box	Oven	1
855	Control panel assembly	Control pannel box	Cooker Hood	1
856	Control panel assembly	Control pannel box	Oven	1
857	Control panel NB	Control pannel box	Cooker Hood	1
858	Control panel WP FE IX	Control pannel box	Cooker Hood	1
859	Egg rack	Unknown	Refrigerator	0
860	Control panel assembly IX	Control pannel box	Oven	1
